name	species	breed	breedIndividual	gender	age	size	headType	stimOnOff	duration
human10	human	NA	NA	f	26	NA	NA	on	3796
human10	human	NA	NA	f	26	NA	NA	on	246
human10	human	NA	NA	f	26	NA	NA	on	131
human10	human	NA	NA	f	26	NA	NA	on	963
human10	human	NA	NA	f	26	NA	NA	on	791
human10	human	NA	NA	f	26	NA	NA	off	NA
human10	human	NA	NA	f	26	NA	NA	on	174
human10	human	NA	NA	f	26	NA	NA	on	335
human10	human	NA	NA	f	26	NA	NA	on	220
human10	human	NA	NA	f	26	NA	NA	on	143
human10	human	NA	NA	f	26	NA	NA	on	274
human10	human	NA	NA	f	26	NA	NA	on	460
human10	human	NA	NA	f	26	NA	NA	on	168
human10	human	NA	NA	f	26	NA	NA	on	269
human10	human	NA	NA	f	26	NA	NA	on	128
human10	human	NA	NA	f	26	NA	NA	on	230
human10	human	NA	NA	f	26	NA	NA	on	56
human10	human	NA	NA	f	26	NA	NA	on	216
human10	human	NA	NA	f	26	NA	NA	on	130
human10	human	NA	NA	f	26	NA	NA	on	436
human10	human	NA	NA	f	26	NA	NA	on	160
human10	human	NA	NA	f	26	NA	NA	on	182
human10	human	NA	NA	f	26	NA	NA	on	488
human10	human	NA	NA	f	26	NA	NA	on	571
human10	human	NA	NA	f	26	NA	NA	on	346
human10	human	NA	NA	f	26	NA	NA	on	210
human10	human	NA	NA	f	26	NA	NA	on	141
human10	human	NA	NA	f	26	NA	NA	on	61
human10	human	NA	NA	f	26	NA	NA	off	NA
human10	human	NA	NA	f	26	NA	NA	on	151
human10	human	NA	NA	f	26	NA	NA	on	6537
human10	human	NA	NA	f	26	NA	NA	off	NA
human10	human	NA	NA	f	26	NA	NA	on	118
human10	human	NA	NA	f	26	NA	NA	on	214
human10	human	NA	NA	f	26	NA	NA	on	233
human10	human	NA	NA	f	26	NA	NA	on	133
human10	human	NA	NA	f	26	NA	NA	on	321
human10	human	NA	NA	f	26	NA	NA	on	248
human10	human	NA	NA	f	26	NA	NA	on	295
human10	human	NA	NA	f	26	NA	NA	on	258
human10	human	NA	NA	f	26	NA	NA	on	207
human10	human	NA	NA	f	26	NA	NA	on	234
human10	human	NA	NA	f	26	NA	NA	on	285
human10	human	NA	NA	f	26	NA	NA	on	189
human10	human	NA	NA	f	26	NA	NA	on	149
human10	human	NA	NA	f	26	NA	NA	on	398
human10	human	NA	NA	f	26	NA	NA	on	199
human10	human	NA	NA	f	26	NA	NA	on	225
human10	human	NA	NA	f	26	NA	NA	on	277
human10	human	NA	NA	f	26	NA	NA	on	278
human10	human	NA	NA	f	26	NA	NA	on	327
human10	human	NA	NA	f	26	NA	NA	on	129
human10	human	NA	NA	f	26	NA	NA	on	213
human10	human	NA	NA	f	26	NA	NA	on	284
human10	human	NA	NA	f	26	NA	NA	off	NA
human10	human	NA	NA	f	26	NA	NA	on	218
human10	human	NA	NA	f	26	NA	NA	on	148
human10	human	NA	NA	f	26	NA	NA	on	211
human10	human	NA	NA	f	26	NA	NA	on	201
human10	human	NA	NA	f	26	NA	NA	on	463
human10	human	NA	NA	f	26	NA	NA	on	199
human10	human	NA	NA	f	26	NA	NA	on	1745
human10	human	NA	NA	f	26	NA	NA	on	172
human10	human	NA	NA	f	26	NA	NA	on	390
human10	human	NA	NA	f	26	NA	NA	on	977
human10	human	NA	NA	f	26	NA	NA	on	418
human10	human	NA	NA	f	26	NA	NA	on	188
human10	human	NA	NA	f	26	NA	NA	on	383
human10	human	NA	NA	f	26	NA	NA	on	119
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	135
human11	human	NA	NA	m	44	NA	NA	on	1280
human11	human	NA	NA	m	44	NA	NA	on	304
human11	human	NA	NA	m	44	NA	NA	on	132
human11	human	NA	NA	m	44	NA	NA	on	540
human11	human	NA	NA	m	44	NA	NA	on	657
human11	human	NA	NA	m	44	NA	NA	on	224
human11	human	NA	NA	m	44	NA	NA	on	588
human11	human	NA	NA	m	44	NA	NA	on	499
human11	human	NA	NA	m	44	NA	NA	on	805
human11	human	NA	NA	m	44	NA	NA	on	678
human11	human	NA	NA	m	44	NA	NA	on	282
human11	human	NA	NA	m	44	NA	NA	on	81
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	169
human11	human	NA	NA	m	44	NA	NA	on	2537
human11	human	NA	NA	m	44	NA	NA	on	315
human11	human	NA	NA	m	44	NA	NA	on	238
human11	human	NA	NA	m	44	NA	NA	on	93
human11	human	NA	NA	m	44	NA	NA	on	99
human11	human	NA	NA	m	44	NA	NA	on	132
human11	human	NA	NA	m	44	NA	NA	on	544
human11	human	NA	NA	m	44	NA	NA	on	186
human11	human	NA	NA	m	44	NA	NA	on	727
human11	human	NA	NA	m	44	NA	NA	on	278
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	227
human11	human	NA	NA	m	44	NA	NA	on	128
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	244
human11	human	NA	NA	m	44	NA	NA	on	375
human11	human	NA	NA	m	44	NA	NA	on	186
human11	human	NA	NA	m	44	NA	NA	on	317
human11	human	NA	NA	m	44	NA	NA	on	433
human11	human	NA	NA	m	44	NA	NA	on	1051
human11	human	NA	NA	m	44	NA	NA	on	556
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	1275
human11	human	NA	NA	m	44	NA	NA	on	252
human11	human	NA	NA	m	44	NA	NA	on	181
human11	human	NA	NA	m	44	NA	NA	on	899
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	382
human11	human	NA	NA	m	44	NA	NA	on	477
human11	human	NA	NA	m	44	NA	NA	on	638
human11	human	NA	NA	m	44	NA	NA	on	259
human11	human	NA	NA	m	44	NA	NA	on	106
human11	human	NA	NA	m	44	NA	NA	on	520
human11	human	NA	NA	m	44	NA	NA	on	353
human11	human	NA	NA	m	44	NA	NA	on	298
human11	human	NA	NA	m	44	NA	NA	on	259
human11	human	NA	NA	m	44	NA	NA	on	131
human11	human	NA	NA	m	44	NA	NA	on	158
human11	human	NA	NA	m	44	NA	NA	on	645
human11	human	NA	NA	m	44	NA	NA	on	1302
human11	human	NA	NA	m	44	NA	NA	on	404
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	227
human11	human	NA	NA	m	44	NA	NA	on	473
human11	human	NA	NA	m	44	NA	NA	on	820
human11	human	NA	NA	m	44	NA	NA	on	686
human11	human	NA	NA	m	44	NA	NA	on	747
human11	human	NA	NA	m	44	NA	NA	on	89
human11	human	NA	NA	m	44	NA	NA	on	403
human11	human	NA	NA	m	44	NA	NA	on	952
human11	human	NA	NA	m	44	NA	NA	on	768
human11	human	NA	NA	m	44	NA	NA	on	1018
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	117
human11	human	NA	NA	m	44	NA	NA	on	233
human11	human	NA	NA	m	44	NA	NA	on	766
human11	human	NA	NA	m	44	NA	NA	on	786
human11	human	NA	NA	m	44	NA	NA	on	206
human11	human	NA	NA	m	44	NA	NA	on	908
human11	human	NA	NA	m	44	NA	NA	on	449
human11	human	NA	NA	m	44	NA	NA	on	122
human11	human	NA	NA	m	44	NA	NA	on	1651
human11	human	NA	NA	m	44	NA	NA	on	574
human11	human	NA	NA	m	44	NA	NA	on	310
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	125
human11	human	NA	NA	m	44	NA	NA	on	379
human11	human	NA	NA	m	44	NA	NA	on	588
human11	human	NA	NA	m	44	NA	NA	on	485
human11	human	NA	NA	m	44	NA	NA	on	463
human11	human	NA	NA	m	44	NA	NA	on	286
human11	human	NA	NA	m	44	NA	NA	on	660
human11	human	NA	NA	m	44	NA	NA	on	888
human11	human	NA	NA	m	44	NA	NA	on	103
human11	human	NA	NA	m	44	NA	NA	on	620
human11	human	NA	NA	m	44	NA	NA	on	1406
human11	human	NA	NA	m	44	NA	NA	on	93
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	94
human11	human	NA	NA	m	44	NA	NA	on	404
human11	human	NA	NA	m	44	NA	NA	on	353
human11	human	NA	NA	m	44	NA	NA	on	115
human11	human	NA	NA	m	44	NA	NA	on	655
human11	human	NA	NA	m	44	NA	NA	on	838
human11	human	NA	NA	m	44	NA	NA	on	341
human11	human	NA	NA	m	44	NA	NA	on	314
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	977
human11	human	NA	NA	m	44	NA	NA	on	275
human11	human	NA	NA	m	44	NA	NA	on	524
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	95
human11	human	NA	NA	m	44	NA	NA	on	158
human11	human	NA	NA	m	44	NA	NA	on	515
human11	human	NA	NA	m	44	NA	NA	on	842
human11	human	NA	NA	m	44	NA	NA	on	582
human11	human	NA	NA	m	44	NA	NA	on	478
human11	human	NA	NA	m	44	NA	NA	on	1181
human11	human	NA	NA	m	44	NA	NA	on	729
human11	human	NA	NA	m	44	NA	NA	on	379
human11	human	NA	NA	m	44	NA	NA	on	394
human11	human	NA	NA	m	44	NA	NA	on	864
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	134
human11	human	NA	NA	m	44	NA	NA	on	294
human11	human	NA	NA	m	44	NA	NA	on	634
human11	human	NA	NA	m	44	NA	NA	on	288
human11	human	NA	NA	m	44	NA	NA	on	449
human11	human	NA	NA	m	44	NA	NA	on	1042
human11	human	NA	NA	m	44	NA	NA	on	2560
human11	human	NA	NA	m	44	NA	NA	on	414
human11	human	NA	NA	m	44	NA	NA	on	475
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	242
human11	human	NA	NA	m	44	NA	NA	on	135
human11	human	NA	NA	m	44	NA	NA	on	217
human11	human	NA	NA	m	44	NA	NA	on	505
human11	human	NA	NA	m	44	NA	NA	on	117
human11	human	NA	NA	m	44	NA	NA	on	439
human11	human	NA	NA	m	44	NA	NA	on	321
human11	human	NA	NA	m	44	NA	NA	on	714
human11	human	NA	NA	m	44	NA	NA	on	762
human11	human	NA	NA	m	44	NA	NA	on	836
human11	human	NA	NA	m	44	NA	NA	on	275
human11	human	NA	NA	m	44	NA	NA	on	479
human11	human	NA	NA	m	44	NA	NA	on	284
human11	human	NA	NA	m	44	NA	NA	on	252
human11	human	NA	NA	m	44	NA	NA	on	469
human11	human	NA	NA	m	44	NA	NA	on	76
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	352
human11	human	NA	NA	m	44	NA	NA	on	301
human11	human	NA	NA	m	44	NA	NA	on	386
human11	human	NA	NA	m	44	NA	NA	on	97
human11	human	NA	NA	m	44	NA	NA	on	787
human11	human	NA	NA	m	44	NA	NA	on	321
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	684
human11	human	NA	NA	m	44	NA	NA	on	510
human11	human	NA	NA	m	44	NA	NA	on	816
human11	human	NA	NA	m	44	NA	NA	on	164
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	158
human11	human	NA	NA	m	44	NA	NA	on	547
human11	human	NA	NA	m	44	NA	NA	on	127
human11	human	NA	NA	m	44	NA	NA	on	507
human11	human	NA	NA	m	44	NA	NA	on	966
human11	human	NA	NA	m	44	NA	NA	on	96
human11	human	NA	NA	m	44	NA	NA	on	229
human11	human	NA	NA	m	44	NA	NA	on	86
human11	human	NA	NA	m	44	NA	NA	on	354
human11	human	NA	NA	m	44	NA	NA	on	463
human11	human	NA	NA	m	44	NA	NA	on	92
human11	human	NA	NA	m	44	NA	NA	on	296
human11	human	NA	NA	m	44	NA	NA	on	124
human11	human	NA	NA	m	44	NA	NA	on	932
human11	human	NA	NA	m	44	NA	NA	on	121
human11	human	NA	NA	m	44	NA	NA	on	551
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	418
human11	human	NA	NA	m	44	NA	NA	on	94
human11	human	NA	NA	m	44	NA	NA	on	1933
human11	human	NA	NA	m	44	NA	NA	on	337
human11	human	NA	NA	m	44	NA	NA	on	770
human11	human	NA	NA	m	44	NA	NA	on	491
human11	human	NA	NA	m	44	NA	NA	on	463
human11	human	NA	NA	m	44	NA	NA	on	313
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	171
human11	human	NA	NA	m	44	NA	NA	on	205
human11	human	NA	NA	m	44	NA	NA	on	410
human11	human	NA	NA	m	44	NA	NA	on	189
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	441
human11	human	NA	NA	m	44	NA	NA	on	413
human11	human	NA	NA	m	44	NA	NA	on	1113
human11	human	NA	NA	m	44	NA	NA	on	513
human11	human	NA	NA	m	44	NA	NA	on	541
human11	human	NA	NA	m	44	NA	NA	on	145
human11	human	NA	NA	m	44	NA	NA	on	679
human11	human	NA	NA	m	44	NA	NA	on	793
human11	human	NA	NA	m	44	NA	NA	on	373
human11	human	NA	NA	m	44	NA	NA	on	848
human11	human	NA	NA	m	44	NA	NA	on	141
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	197
human11	human	NA	NA	m	44	NA	NA	on	282
human11	human	NA	NA	m	44	NA	NA	on	197
human11	human	NA	NA	m	44	NA	NA	on	385
human11	human	NA	NA	m	44	NA	NA	on	163
human11	human	NA	NA	m	44	NA	NA	on	460
human11	human	NA	NA	m	44	NA	NA	on	539
human11	human	NA	NA	m	44	NA	NA	on	735
human11	human	NA	NA	m	44	NA	NA	on	581
human11	human	NA	NA	m	44	NA	NA	on	159
human11	human	NA	NA	m	44	NA	NA	on	899
human11	human	NA	NA	m	44	NA	NA	on	447
human11	human	NA	NA	m	44	NA	NA	on	600
human11	human	NA	NA	m	44	NA	NA	on	417
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	417
human11	human	NA	NA	m	44	NA	NA	on	289
human11	human	NA	NA	m	44	NA	NA	on	415
human11	human	NA	NA	m	44	NA	NA	on	522
human11	human	NA	NA	m	44	NA	NA	on	289
human11	human	NA	NA	m	44	NA	NA	on	638
human11	human	NA	NA	m	44	NA	NA	on	443
human11	human	NA	NA	m	44	NA	NA	on	739
human11	human	NA	NA	m	44	NA	NA	on	1019
human11	human	NA	NA	m	44	NA	NA	on	1292
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	484
human11	human	NA	NA	m	44	NA	NA	on	1610
human11	human	NA	NA	m	44	NA	NA	on	513
human11	human	NA	NA	m	44	NA	NA	on	393
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	445
human11	human	NA	NA	m	44	NA	NA	on	183
human11	human	NA	NA	m	44	NA	NA	on	252
human11	human	NA	NA	m	44	NA	NA	on	272
human11	human	NA	NA	m	44	NA	NA	on	492
human11	human	NA	NA	m	44	NA	NA	on	636
human11	human	NA	NA	m	44	NA	NA	on	487
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	392
human11	human	NA	NA	m	44	NA	NA	on	755
human11	human	NA	NA	m	44	NA	NA	on	159
human11	human	NA	NA	m	44	NA	NA	on	711
human11	human	NA	NA	m	44	NA	NA	on	802
human11	human	NA	NA	m	44	NA	NA	on	155
human11	human	NA	NA	m	44	NA	NA	on	390
human11	human	NA	NA	m	44	NA	NA	on	359
human11	human	NA	NA	m	44	NA	NA	on	369
human11	human	NA	NA	m	44	NA	NA	on	416
human11	human	NA	NA	m	44	NA	NA	on	672
human11	human	NA	NA	m	44	NA	NA	on	330
human11	human	NA	NA	m	44	NA	NA	on	96
human11	human	NA	NA	m	44	NA	NA	on	384
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	232
human11	human	NA	NA	m	44	NA	NA	on	157
human11	human	NA	NA	m	44	NA	NA	on	210
human11	human	NA	NA	m	44	NA	NA	on	151
human11	human	NA	NA	m	44	NA	NA	on	401
human11	human	NA	NA	m	44	NA	NA	on	119
human11	human	NA	NA	m	44	NA	NA	on	270
human11	human	NA	NA	m	44	NA	NA	on	761
human11	human	NA	NA	m	44	NA	NA	on	326
human11	human	NA	NA	m	44	NA	NA	on	421
human11	human	NA	NA	m	44	NA	NA	on	317
human11	human	NA	NA	m	44	NA	NA	on	158
human11	human	NA	NA	m	44	NA	NA	on	161
human11	human	NA	NA	m	44	NA	NA	on	291
human11	human	NA	NA	m	44	NA	NA	on	851
human11	human	NA	NA	m	44	NA	NA	on	66
human11	human	NA	NA	m	44	NA	NA	on	289
human11	human	NA	NA	m	44	NA	NA	on	393
human11	human	NA	NA	m	44	NA	NA	on	315
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	419
human11	human	NA	NA	m	44	NA	NA	on	95
human11	human	NA	NA	m	44	NA	NA	on	260
human11	human	NA	NA	m	44	NA	NA	on	126
human11	human	NA	NA	m	44	NA	NA	on	153
human11	human	NA	NA	m	44	NA	NA	on	245
human11	human	NA	NA	m	44	NA	NA	on	315
human11	human	NA	NA	m	44	NA	NA	on	487
human11	human	NA	NA	m	44	NA	NA	on	429
human11	human	NA	NA	m	44	NA	NA	on	957
human11	human	NA	NA	m	44	NA	NA	on	424
human11	human	NA	NA	m	44	NA	NA	on	133
human11	human	NA	NA	m	44	NA	NA	on	584
human11	human	NA	NA	m	44	NA	NA	on	627
human11	human	NA	NA	m	44	NA	NA	on	190
human11	human	NA	NA	m	44	NA	NA	on	574
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	145
human11	human	NA	NA	m	44	NA	NA	on	314
human11	human	NA	NA	m	44	NA	NA	on	169
human11	human	NA	NA	m	44	NA	NA	on	168
human11	human	NA	NA	m	44	NA	NA	on	228
human11	human	NA	NA	m	44	NA	NA	on	165
human11	human	NA	NA	m	44	NA	NA	on	423
human11	human	NA	NA	m	44	NA	NA	on	560
human11	human	NA	NA	m	44	NA	NA	on	360
human11	human	NA	NA	m	44	NA	NA	on	437
human11	human	NA	NA	m	44	NA	NA	on	2262
human11	human	NA	NA	m	44	NA	NA	on	1018
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	257
human11	human	NA	NA	m	44	NA	NA	on	435
human11	human	NA	NA	m	44	NA	NA	on	423
human11	human	NA	NA	m	44	NA	NA	on	2169
human11	human	NA	NA	m	44	NA	NA	on	232
human11	human	NA	NA	m	44	NA	NA	on	587
human11	human	NA	NA	m	44	NA	NA	on	301
human11	human	NA	NA	m	44	NA	NA	on	459
human11	human	NA	NA	m	44	NA	NA	on	661
human11	human	NA	NA	m	44	NA	NA	on	182
human11	human	NA	NA	m	44	NA	NA	on	490
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	169
human11	human	NA	NA	m	44	NA	NA	on	807
human11	human	NA	NA	m	44	NA	NA	on	373
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	146
human11	human	NA	NA	m	44	NA	NA	on	189
human11	human	NA	NA	m	44	NA	NA	on	1571
human11	human	NA	NA	m	44	NA	NA	on	106
human11	human	NA	NA	m	44	NA	NA	on	1450
human11	human	NA	NA	m	44	NA	NA	on	312
human11	human	NA	NA	m	44	NA	NA	on	623
human11	human	NA	NA	m	44	NA	NA	on	172
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	262
human12	human	NA	NA	m	25	NA	NA	on	485
human12	human	NA	NA	m	25	NA	NA	on	334
human12	human	NA	NA	m	25	NA	NA	on	519
human12	human	NA	NA	m	25	NA	NA	on	753
human12	human	NA	NA	m	25	NA	NA	on	189
human12	human	NA	NA	m	25	NA	NA	on	770
human12	human	NA	NA	m	25	NA	NA	on	255
human12	human	NA	NA	m	25	NA	NA	on	150
human12	human	NA	NA	m	25	NA	NA	on	1547
human12	human	NA	NA	m	25	NA	NA	on	247
human12	human	NA	NA	m	25	NA	NA	on	416
human12	human	NA	NA	m	25	NA	NA	on	288
human12	human	NA	NA	m	25	NA	NA	on	360
human12	human	NA	NA	m	25	NA	NA	on	478
human12	human	NA	NA	m	25	NA	NA	on	3032
human12	human	NA	NA	m	25	NA	NA	on	201
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	336
human12	human	NA	NA	m	25	NA	NA	on	2172
human12	human	NA	NA	m	25	NA	NA	on	452
human12	human	NA	NA	m	25	NA	NA	on	270
human12	human	NA	NA	m	25	NA	NA	on	1436
human12	human	NA	NA	m	25	NA	NA	on	396
human12	human	NA	NA	m	25	NA	NA	on	973
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	225
human12	human	NA	NA	m	25	NA	NA	on	1356
human12	human	NA	NA	m	25	NA	NA	on	473
human12	human	NA	NA	m	25	NA	NA	on	838
human12	human	NA	NA	m	25	NA	NA	on	1581
human12	human	NA	NA	m	25	NA	NA	on	2032
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	683
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	133
human12	human	NA	NA	m	25	NA	NA	on	579
human12	human	NA	NA	m	25	NA	NA	on	414
human12	human	NA	NA	m	25	NA	NA	on	65
human12	human	NA	NA	m	25	NA	NA	on	639
human12	human	NA	NA	m	25	NA	NA	on	397
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	343
human12	human	NA	NA	m	25	NA	NA	on	667
human12	human	NA	NA	m	25	NA	NA	on	573
human12	human	NA	NA	m	25	NA	NA	on	622
human12	human	NA	NA	m	25	NA	NA	on	978
human12	human	NA	NA	m	25	NA	NA	on	117
human12	human	NA	NA	m	25	NA	NA	on	819
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	289
human12	human	NA	NA	m	25	NA	NA	on	643
human12	human	NA	NA	m	25	NA	NA	on	214
human12	human	NA	NA	m	25	NA	NA	on	261
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	749
human12	human	NA	NA	m	25	NA	NA	on	476
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	696
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	163
human12	human	NA	NA	m	25	NA	NA	on	788
human12	human	NA	NA	m	25	NA	NA	on	166
human12	human	NA	NA	m	25	NA	NA	on	298
human12	human	NA	NA	m	25	NA	NA	on	272
human12	human	NA	NA	m	25	NA	NA	on	447
human12	human	NA	NA	m	25	NA	NA	on	908
human12	human	NA	NA	m	25	NA	NA	on	1215
human12	human	NA	NA	m	25	NA	NA	on	450
human12	human	NA	NA	m	25	NA	NA	on	799
human12	human	NA	NA	m	25	NA	NA	on	210
human12	human	NA	NA	m	25	NA	NA	on	182
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	362
human12	human	NA	NA	m	25	NA	NA	on	805
human12	human	NA	NA	m	25	NA	NA	on	1243
human12	human	NA	NA	m	25	NA	NA	on	381
human12	human	NA	NA	m	25	NA	NA	on	416
human12	human	NA	NA	m	25	NA	NA	on	1191
human12	human	NA	NA	m	25	NA	NA	on	271
human12	human	NA	NA	m	25	NA	NA	on	1029
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	240
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	287
human12	human	NA	NA	m	25	NA	NA	on	1802
human12	human	NA	NA	m	25	NA	NA	on	330
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	1213
human12	human	NA	NA	m	25	NA	NA	on	804
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	72
human12	human	NA	NA	m	25	NA	NA	on	126
human12	human	NA	NA	m	25	NA	NA	on	87
human12	human	NA	NA	m	25	NA	NA	on	166
human12	human	NA	NA	m	25	NA	NA	on	436
human12	human	NA	NA	m	25	NA	NA	on	411
human12	human	NA	NA	m	25	NA	NA	on	246
human12	human	NA	NA	m	25	NA	NA	on	619
human12	human	NA	NA	m	25	NA	NA	on	91
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	330
human12	human	NA	NA	m	25	NA	NA	on	297
human12	human	NA	NA	m	25	NA	NA	on	479
human12	human	NA	NA	m	25	NA	NA	on	1323
human12	human	NA	NA	m	25	NA	NA	on	324
human12	human	NA	NA	m	25	NA	NA	on	607
human12	human	NA	NA	m	25	NA	NA	on	424
human12	human	NA	NA	m	25	NA	NA	on	314
human12	human	NA	NA	m	25	NA	NA	on	605
human12	human	NA	NA	m	25	NA	NA	on	201
human12	human	NA	NA	m	25	NA	NA	on	864
human12	human	NA	NA	m	25	NA	NA	on	56
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	1105
human12	human	NA	NA	m	25	NA	NA	on	980
human12	human	NA	NA	m	25	NA	NA	on	1076
human12	human	NA	NA	m	25	NA	NA	on	203
human12	human	NA	NA	m	25	NA	NA	on	189
human12	human	NA	NA	m	25	NA	NA	on	379
human12	human	NA	NA	m	25	NA	NA	on	744
human12	human	NA	NA	m	25	NA	NA	on	363
human12	human	NA	NA	m	25	NA	NA	on	567
human12	human	NA	NA	m	25	NA	NA	on	77
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	220
human12	human	NA	NA	m	25	NA	NA	on	826
human12	human	NA	NA	m	25	NA	NA	on	531
human12	human	NA	NA	m	25	NA	NA	on	247
human12	human	NA	NA	m	25	NA	NA	on	954
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	72
human12	human	NA	NA	m	25	NA	NA	on	78
human12	human	NA	NA	m	25	NA	NA	on	80
human12	human	NA	NA	m	25	NA	NA	on	85
human12	human	NA	NA	m	25	NA	NA	on	153
human12	human	NA	NA	m	25	NA	NA	on	188
human12	human	NA	NA	m	25	NA	NA	off	NA
